adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count
False,/eAgKvahrg6EY521kEA11GwGvjY2.jpg,[18],336222,Rams (El valle de los carneros),is,Hrútar,"En un remoto valle de Islandia, dos hermanos que no se hablan desde hace más de cuarenta años deberán unir fuerzas para salvar su bien más preciado: su rebaño de carneros.",1.1321,/wKGl5eCjYqyIk817qvjT92NO0DI.jpg,2015-05-28,False,False,6.969,302
False,/yIpaahwOBk4uVUBNcHkoZdcXPCK.jpg,"[80, 18, 53]",13633,Bad Boys,en,Bad Boys,"El problema de la delincuencia juvenil en EEUU a través de la historia de unos jóvenes que crecieron entre la miseria y el caos, pero será en la cárcel donde aprendan las reglas del juego. Las calles de Chicago son el escenario de la violencia que enfrenta a las bandas rivales y a la policía. Uno de los miembros más duros de la banda protagonista es Mick O'Brien, un joven que ya ha cumplido varias condenas. Mientras es perseguido por la policía, Mick mata accidentalmente al hermano pequeño de su implacable enemigo Paco. Ya en la cárcel, vive sumergido en un mundo dominado por el miedo y la intimidación, pero tendrá una oportunidad para escapar de la espiral de violencia y odio.",5.6317,/gWBGGFdDCVwjnJ3QCghdEfD4A7T.jpg,1983-03-25,False,False,6.969,306
False,/9GHsA3bt6MYW7Cpur91GeVBQKIC.jpg,"[28, 53, 18, 12]",11893,El tren del infierno,en,Runaway Train,"Manny, el recluso más duro de una remota cárcel de Alaska, elabora un audaz plan y consigue evadirse con su compañero Buck. En un tren de mercancías, Manny y Buck van camino de la libertad; pero, de repente, el maquinista sufre un infarto y muere. Entonces los dos fugitivos se sienten atrapados, solos y lanzados a toda velocidad hacia una muerte segura. Hasta que descubren a un tercer pasajero: una hermosa ferroviaria que está tan desesperada y decidida a salvarse como ellos.",2.7716,/5PFHKPqFmQP7WOcj0aoGYlu7WuB.jpg,1985-11-15,False,False,6.969,660
False,/5AIAnucJKZ3sHpm7r1ykFVIoUHK.jpg,"[878, 53]",1272,Sunshine,en,Sunshine,"En el 2057, ante la inminente extinción de la humanidad a causa del envejecimiento del Sol, una nave espacial debe reactivar el astro con un dispositivo nuclear. Pero durante el viaje, la tripulación recibe una señal de socorro de la nave espacial Ícaro I, desaparecida años atrás tras intentar realizar la misma misión.",4.3921,/mHyxp18J0ARdq41XgWMxLy1TLOn.jpg,2007-04-05,False,False,6.969,4295
False,/q0X5l5GfbqxKuof0XHEIuh94RKb.jpg,"[18, 14]",397837,Si no despierto,en,Before I Fall,"En principio el 12 de febrero es sólo otro día en la acomodada vida de la joven Sam, pero resulta que va a ser el último. Intentando revivir su último día durante un tiempo, Sam intentará desentrañar el misterio alrededor de su muerte... y descubrir todo lo que está en peligro de perder.",3.9306,/2dQqy44rwCv8yrqPar1mRA8lcbg.jpg,2017-03-02,False,False,6.969,3545
False,/o8Z7sdmZXAGYkLXoIn4tfTSu3Qw.jpg,[35],381356,Five,fr,Five,"Cinco amigos de la infancia siempre han soñado con vivir todos juntos. Cuando surge la oportunidad de compartir piso, Julia, Vadim, Nestor y Timothy no lo dudan ni un segundo, sobre todo cuando Samuel les propone pagar la mitad del alquiler. Apenas instalados, Samuel se encuentra con problemas económicos, pero decide no decir nada a los demás y asumir su parte empezando a vender marihuana. Pero no lo consigue, y cuando las cosas se ponen difíciles, Samuel no tiene más remedio que recurrir a la única familia que le queda: sus amigos. (FILMAFFINITY)",0.8338,/qs4tQK0gLpwNmz2gmCYZQ3RQSpr.jpg,2016-03-30,False,False,6.968,1343
False,/3cQO2X0vRpMYwNhoZURSCxUpCPh.jpg,"[18, 10752]",265228,Timbuktu,fr,Timbuktu,"Año 2012, la ciudad maliense de Tombuctú ha caído en manos de extremistas religiosos. Kidane vive tranquilamente en las dunas con su esposa Satima, su hija Toya e Issam, un niño pastor de 12 años. Pero en la ciudad los habitantes padecen el régimen de terror impuesto por los yihadistas: prohibido escuchar música, reír, fumar e incluso jugar al fútbol. Las mujeres se han convertido en sombras que intentan resistir con dignidad. Cada día, unos tribunales islamistas improvisados lanzan sentencias tan absurdas como trágicas. El caos que reina en Tombuctú no parece afectar a Kidane hasta el día en que accidentalmente mata a Amadou, un pescador que ha acabado con la vida de su vaca favorita. Ahora debe enfrentarse a las leyes impuestas por los ocupantes extranjeros.",0.8026,/69H5BN5aRub5DeLz1dtHT5Rmwdv.jpg,2014-12-10,False,False,6.968,512
False,/gG8U4kRbDDQ28I0UJnsCBZ0imUv.jpg,"[18, 35, 10751, 12]",36568,"Paulie, el loro bocazas",en,Paulie,"Paulie, un loro capaz de imitar la voz humana, inicia un largo viaje para reencontrarse con su antigua dueña, Marie, tras ser separado de ella. En el camino descubrirá que su capacidad expresiva le puede traer más de un problema, aunque al mismo tiempo se cruzará con gran cantidad de amigos que están dispuestos a ayudarle.",2.5025,/7JLVFxegDPj60fOAn8qUIReIqQz.jpg,1998-04-17,False,False,6.968,536
False,/r4nx6BZY4PfLPrThytBtAuwN8uV.jpg,[27],13550,Al final de la escalera,en,The Changeling,"Después de un trágico suceso, el compositor John Russell se traslada a Seattle para tratar de superarlo y construir una nueva y tranquila vida en una solitaria casona que ha estado deshabitada durante muchos años. Pero, poco después, la oscura historia de una mansión tan antigua y su propio pasado comienzan a perseguirlo.",2.3403,/qcn1zmcyjcSIgtq4EWgbAGf7c6J.jpg,1980-03-28,False,False,6.968,726
False,/orjpvbnfiDQvqRJIy9cLAb8WTgF.jpg,"[14, 35, 10749]",12187,Corazones y almas,en,Heart and Souls,"Cuatro personas, dos hombres y dos mujeres, mueren en un accidente de autobús, y sus almas se convierten en los amigos invisibles de un niño que nace en el mismo momento en que ellos mueren. Treinta años después, los cuatro personajes utilizarán el cuerpo de su amigo para resolver aquellas cosas que dejaron pendientes y que les permitirá hacer el viaje final.",2.9177,/6ZzWtwtTxRWxE8rDVQvRQre5UR5.jpg,1993-08-13,False,False,7.0,427
False,/uCH6NY9qstOLbBTGv0rWxB1oJJH.jpg,"[18, 10749, 37]",11536,Vidas rebeldes,en,The Misfits,"Una joven, que llega a Reno (Nevada) para divorciarse, conoce a un viejo vaquero y decide quedarse unos días en su cabaña. Poco después él descubre en las montañas una manada de caballos salvajes. Con la colaboración de un vaquero especialista en rodeos, decide capturarlos para vender la carne.",3.3374,/7UhAj0KDpUfSx0dRoI4KNRCF4a7.jpg,1961-02-01,False,False,6.968,434
False,/tdGCuUge9wZUYP785WTGVrMIxBk.jpg,"[14, 28, 9648]",337556,La última viajera del tiempo: Esmeralda,de,Smaragdgrün,"Los vigilantes, guiados por el conde de Saint Germain, se han esforzado para registrar en el Cronógrafo la sangre de los doce viajeros del tiempo y están a punto de alcanzar su objetivo: obtener la piedra filosofal. Última entrega basada en las novelas ""El amor a través del tiempo"" de Kerstin Gier.",2.011,/4UjY6vuzz9qsXkaygpIjOWWBafC.jpg,2016-07-07,False,False,6.967,885
False,/uU1Mt4JWhDvl4vKb3AfxNsorkoM.jpg,"[10751, 14, 10749]",321612,La bella y la bestia,en,Beauty and the Beast,"Bella, una joven hermosa y brillante, asume el lugar de su padre como prisionero en el castillo de una bestia. Poco a poco, la valiente Bella irá dándose cuenta de que el príncipe bestia no es el malvado ser que todos creen que es y tiene, en realidad, un gran corazón.",16.7986,/aGJkPbMixqD6j0OjbbGouSMbiZO.jpg,2017-03-16,False,False,6.967,16034
False,/1IL2nLny4P2njzO1MNZMrJV9EmD.jpg,"[35, 18]",156700,Los reyes del verano,en,The Kings of Summer,"Tres jóvenes adolescentes: Joe (Nick Robinson), Patrick (Gabriel Basso) y el excéntrico Biaggio (Moises Arias). Una cabaña perdida en el bosque. La libertad. The Kings of Summer nos adentra en la fantasiosa historia de estos tres jóvenes infelices que hartos de la sobreprotección de sus padres deciden independizarse y empezar una vida salvaje sin adultos y al margen de la sociedad, según sus normas, según sus principios.",2.4282,/9Ynqr8gwUnLxp3YAroK9zE5fsmr.jpg,2013-01-19,False,False,6.967,1235
False,/xt75NSIlfzwPwuBsuarB3i1mBxj.jpg,"[27, 878]",41428,"Tetsuo, el hombre de hierro",ja,鉄男,"El protagonista es un extraño hombre conocido como ”el fetichista de metales”, que tiene la insana costumbre de clavarse trozos de metal en el cuerpo. Un buen día, sufre un accidente de coche y choca contra otro hombre quien, a partir de ese momento, empezará a sufrir extraños síntomas en su propio cuerpo. Extrañas protuberancias metálicas surgen de su cara y extremidades. Mientras, el hombre fetichista, sueña con un mundo de metal en el cual todos sufrieran una mutación hasta conseguir una transformación total y absoluta. (FILMAFFINITY)",3.0984,/9yq5GdTSYPVmpBTICkCQCL6aQaw.jpg,1989-07-01,False,False,6.967,708
False,/frqahc6v8wt0p2Zo3XKBu2dg73z.jpg,"[28, 53, 80]",8195,Ronin,en,Ronin,"Cuando un equipo internacional de ex-agentes de inteligencia y ex-guerreros de la guerra fría se reunen en una bodega, su aventura de amor, amistad y traición apenas comienza. Al igual que el honorable e independiente samurai de hace cientos de años, estos ronin modernos se embarcan en su más peligrosa misión secreta: recobrar una misteriosa maleta y entregársela a su desconocido jefe y a la vez conservar sus vidas. Un criminal que se vende al mejor postor lidera un grupo de profesionales del crimen que busca un misterioso maletín, cuyo contenido es desconocido incluso para el espectador.",5.7194,/jPz0pJuEf44qVgSaZkER43W04Bg.jpg,1998-09-25,False,False,6.967,2696
False,/nhEDmT8s7zEZNIx6Wnlc1ilY7nx.jpg,"[28, 18, 10749]",1127674,La città proibita,it,La città proibita,"El hijo de un restaurador endeudado se une a una joven extranjera en busca de su hermana. Juntos, tendrán que luchar codo con codo contra los miembros más despiadados del hampa romana.",3.6797,/pOFKztoqEyvEYldr1dNxy2M1Oo5.jpg,2025-03-08,False,False,6.966,338
False,/gqGQ0zADV5FIcgMWtWX8FcGQjFp.jpg,"[27, 9648, 878]",1116201,Iron Lung,en,Iron Lung,"En un futuro devastado por ""El Rapto Silencioso"", un prisionero navega un océano de sangre en una luna desolada usando un submarino llamado ""Iron Lung"" mientras busca estrellas y planetas perdidos.",17.2617,/tyRv8rmRxrAoHyjIKs7NEHeG7rJ.jpg,2026-01-30,False,False,7.0,309
False,/ccFavvHGfhA5yI32K0bzDjlyKSN.jpg,"[28, 18, 878]",813477,シン・仮面ライダー,ja,シン・仮面ライダー,,2.2451,/jfHTnM6eS6cA3x84UimGg2LZ6g8.jpg,2023-03-17,False,False,7.0,306
False,/xw2Qyos3clcRz87xS5fkoagL506.jpg,"[10749, 35, 10402, 18]",606679,Personal Assistant,en,The High Note,"Ambientada en la vibrante escena musical de Los Ángeles, cuenta la historia de Grace Davis, una superestrella cuyo talento y ego han alcanzado límites insospechados. Maggie es su asistente, una chica con más trabajo del que puede abarcar y en la que sigue latente su sueño de la infancia: convertirse en productora musical. Cuando el manager de Grace le ofrece una oportunidad que podría alterar el rumbo de su carrera, Maggie y Grace comienzan a urdir un complicado plan con el que están decididas a cambiar para siempre sus vidas.",2.3218,/oOWJ1Val1lK6WkYAgKjXolz7jQD.jpg,2020-06-10,False,False,6.966,477
False,/qis71iUABx2eTxN9FzOnLbnJ2OA.jpg,[18],87093,Big Eyes,en,Big Eyes,"'Big Eyes' está basada en el caso real de Margaret y Walter Keane. La historia gira alrededor del enorme éxito, durante los años 50 y 60 del siglo pasado, de las reproducciones de los cuadros de niños con grandes ojos, creados por ella pero firmados en su momento por su marido, Walter, supuestamente porque él tenía una gran facilidad para el marketing, consiguiendo así ampliar la popularidad de la obra de su esposa.",2.502,/3TgU7hinG5xJfob5ygC1ZmCiseE.jpg,2014-12-24,False,False,6.966,3622
False,/Tvn4W6qdbqhW5qcL7FZgb6570b.jpg,"[16, 10751, 35]",77887,Toy Story Toons: Vacaciones en Hawái,en,Hawaiian Vacation,"Ken no acaba de planear bien la logística de las vacaciones, por eso Woody y Buzz lideran al grupo de juguetes para darles a Ken y a Barbie esas deseadas vacaciones en Hawái.",5.4783,/zK0tA15d6Ltr1FK7sEXv9zIpzEJ.jpg,2011-06-16,False,False,7.0,712
False,/paSilBRK7Qw3iIbf3xIYVDKnVF9.jpg,"[28, 35, 53, 10749]",9434,Un asesino algo especial,en,Grosse Pointe Blank,"Martin Blank es un asesino a sueldo. Enviado para un trabajo a un suburbio de Detroit, casualmente la reunión de antiguos alumnos de su instituto tendrá lugar allí. Tras su pista están un par de agentes federales, otro matón a sueldo que quiere liquidarlo y Grocer, un compañero de profesión que quiere que se una a su equipo y que no aceptará un no por respuesta. Martin, que últimamente anda decaído, decide acudir a la reunión de su antiguo colegio, y allí se reencuentra con su antiguo amor juvenil... (FILMAFFINITY)",2.0999,/xWJNVYDsJEx58W5cCUPnz3SyMOc.jpg,1997-04-11,False,False,6.966,1038
False,/6vspNQNWrtoXQMqjsBhouCVsozG.jpg,"[28, 80, 18, 36, 53]",6968,R.A.F. Facción del ejército rojo,de,Der Baader Meinhof Komplex,"Alemania, década de los 70: violentos atentados terroristas sacuden los cimientos de la todavía frágil democracia alemana. Los hijos radicalizados de la generación nazi, dirigidos por Andreas Baader (Moritz Bleibtreu), Ulrike Meinhof (Martina Gedeck) y Gudrun Ensslin (Johanna Wokalek) libran una guerra mortal contra lo que consideran el nuevo rostro del fascismo: el imperialismo americano respaldado por el gobierno alemán. Su objetivo es crear una sociedad más humana pero, al emplear medios inhumanos, no sólo provocan terror y muerte, sino que ellos mismos se vuelven inhumanos. El hombre encargado de darles caza, el jefe de la policía alemana Horst Herold (Bruno Ganz), en el fondo los comprende. Y, aunque triunfa en su implacable persecución de los jóvenes terroristas, sabe que no representan más que la punta del iceberg.",1.5689,/jTXJ8NKJY1kRKqlBFvZX0DPlEHF.jpg,2008-09-25,False,False,6.966,656
False,/ucRD8UUr5tllltg3ZTWoXOyPXyJ.jpg,"[35, 18, 10402]",2750,24 Hour Party People,en,24 Hour Party People,"En 1976, Tony Wilson descubre que su verdadera vocación es la música. Funda un sello discográfico y se convierte en cazatalentos y promotor musical. Nace así la exitosa discográfica Factory Records de Manchester, de donde proceden grupos como Joy Division, New Order y Happy Mondays. Tony Wilson y sus amigos, tras asistir a un concierto de Sex Pistols, a finales de los años 70, elaboran un plan que cambia por completo el mundo de la música pop y convierte a Manchester en una ciudad famosa. Tras lanzar Factory Records, compran un local y ponen su propia discoteca (Hacienda), que se convierte en una de las más conocidas del mundo.",1.3471,/qypP64i3zjplHGod8wfYc1N9Rkc.jpg,2002-02-13,False,False,7.0,519
False,/oUptKQLatCgywVDx0ETVhq7knHt.jpg,"[18, 10402]",2054,Profesor Holland,en,Mr. Holland's Opus,"Glenn Holland (Richard Dreyfuss) ve como su trabajo actual como músico en fiestas privadas no da para mucho, mientras sueña con componer su gran obra. Cuando se decide a cambiar de trabajo y se convierte en profesor de una destartalada escuela, descubre su verdadera vocación; enseñar a los jóvenes a entender la vida a través de la música.",3.1544,/kBmwWeSN3ajnYHZ3dSybEobxEPI.jpg,1995-12-29,False,False,6.966,456
False,/maoFnW8j7thGdiplQgT5UGNlbHo.jpg,"[35, 18]",525183,Paddleton,en,Paddleton,"Dos vecinos se convierten en amigos inseparables después de que a uno de ellos le diagnostiquen un cáncer terminal. Los dos ""colegas"", súbitamente confrontados con la realidad de la vida, deciden dejar de jugar a su juego favorito, llamado ""paddleton"", para embarcarse en una aventura tan física como espiritual. En ella no sólo se descubrirán mejor a sí mismos, sino también la importancia de compartir sus sentimientos, algo poco habitual en ellos, antes de que sea demasiado tarde.",1.1506,/gtssTSvNgY8132hPRtp1DbciYJ6.jpg,2019-02-01,False,False,6.965,310
False,/mLwIDLa1FMkbKLteZRTatyvWLHX.jpg,[18],458737,El reverendo,en,First Reformed,"El encuentro con un activista y su esposa embarazada (Amanda Seyfried) radicaliza la ideología de un pastor evangélico (Ethan Hawke), un antiguo capellán del ejército todavía marcado por la muerte de su hijo en Irak, que dirige una pequeña iglesia en el norte del estado de Nueva York.",2.2712,/vwGXSZAUPguB53fbgm53aUg2Zus.jpg,2018-05-18,False,False,6.965,1464
False,/5rARlA8beRAVXPYzSaF2NoS8Ry5.jpg,"[16, 35, 10751, 14]",76492,Hotel Transilvania,en,Hotel Transylvania,"Drácula regenta un hotel en el que se alojan personajes como Frankenstein, la Momia, el Hombre Invisible, hombres-lobo... El problema del conde es que tiene una hija de espíritu aventurero a la que le resulta difícil controlar. El conflicto surge cuando se aloja en el hotel un ser humano que se siente atraído por la hija del dueño.",12.3619,/zvWlwBGQWuJ0wog65q1uS37BApC.jpg,2012-09-20,False,False,6.965,9206
False,/fAqpfILTPsaKpAzoAvkXf5glgSo.jpg,"[18, 10749]",46705,Blue Valentine,en,Blue Valentine,"Dean y Cindy llevan juntos seis años, en los que ha florecido una apasionada historia de amor, han tenido una hija juntos y han decidido casarse. Ahora su amor empieza a desmoronarse: Cindy ha perdido interés por la relación, y en un intento por juntar las piezas y reconstruir lo que habían construido juntos, Dean propone ir a pasar la noche a un hotel temático, donde eligen la “habitación del futuro”. Desde este futuro, que Dean y Cindy difícilmente podían haber intuido años atrás, iremos conociendo la historia de esta pareja. Una historia que va desvelando el misterio de por qué incluso las relaciones más esperanzadoras e intensas pueden irse al traste, en un viaje emocional que hace que dos personas ya nunca vuelvan a ser las mismas.",5.1673,/nYkl7wK3cvRFSvbcduSYNYfFUSw.jpg,2010-12-26,False,False,6.965,3536
False,/5AibuYyzAlJesXvZVjW4vFeqKpj.jpg,"[10749, 18]",16153,Alicia ya no vive aquí,en,Alice Doesn't Live Here Anymore,"Alice Hyatt, casada con un repartidor y madre de un rebelde hijo de once años, lleva una vida mediocre en Socorro, Nuevo México. Un día, conversando con su confidente y vecina, recibe la noticia de que su marido ha fallecido en un accidente de tráfico. A partir de ese instante se plantea cambiar totalmente de vida y, tras vender sus escasas pertenencias, ella y su hijo se dirigen a Monterrey, California, su ciudad natal y el único lugar donde Alice cree que podrá hacer realidad el sueño de su vida: cantar.",1.596,/aHjiUmbMwiz0VoDfHtyj7lOnwKK.jpg,1974-12-09,False,False,7.0,538
False,/90sDsHugeRU5dtTG3zEVIOXXl4L.jpg,"[35, 10749]",11631,Mamma Mia! La película,en,Mamma Mia!,"Versión cinematográfica del popular musical de ABBA. Una joven que ha crecido en una pequeña isla griega, ha sido educada por una madre rebelde y poco convencional, que siempre se ha negado a revelarle la identidad de su padre. Cuando, por fin, parece que la joven está a punto de saberlo, aparecen tres posibles candidatos.",10.0994,/4QthG4HsSQ30Uit2CpOz6YRikX1.jpg,2008-07-03,False,False,6.966,7029
False,/9OOVmP6FAJGffcK12GSrGSaXBs6.jpg,"[27, 28, 53]",9542,Carretera al Infierno,en,The Hitcher,"Una noche de tormenta, el joven Jim, que transporta un coche de lujo desde Chicago a California para entregárselo a su dueño, sintiéndose cansado y somnoliento, recoge a un misterioso autoestopista aparecido de la nada, pensando que una buena conversación le ayudará a no quedarse dormido. Jim tendrá tiempo suficiente para lamentar profundamente haber tomado una decisión tan precipitada.",3.7395,/yACSsglIakf7Qeb01iCyjXgS8Cn.jpg,1986-01-17,False,False,6.964,1064
False,/2fmLLKSEzdfk41Iz76ewoKhyWgb.jpg,[35],8469,Desmadre a la americana,en,Animal House,"El Faber College es una Universidad privada de EE.UU, fundada a finales del siglo pasado por Emil Faber. Sin embargo, posee algunas características que la hacen diferente del resto, por su carácter especialmente clasista. Existen en su organización dos partes: la Casa Omega está integrada por estudiantes serios y estirados; los de la Casa Delta son todo lo contrario... Comedia que obtuvo un enorme éxito de taquilla en Estados Unidos; de hecho se mantuvo durante décadas como una de las películas más taquilleras.",4.1713,/uVdwQLsOAxfvOpXBQLaXWqAU1ch.jpg,1978-07-28,False,False,6.965,1675
False,/jpFcZH2eyh6gcoxCa637TrGe4bT.jpg,"[28, 878]",2048,"Yo, robot",en,"I, Robot","En el año 2035, los robots son unos dispositivos que usamos todos los días y en quienes confiamos, excepto un detective paranoico, investigando lo que solo él cree que es un crimen perpetrado por un robot. El caso lo lleva a descubrir algo aún peor que amenaza la raza humana.",25.0751,/u0tUxQQxrbKX3GIfsCYeHrrYPzV.jpg,2004-07-15,False,False,6.965,12722
False,/iEZ869MTsn6IvoK7wbKrlnlqxuc.jpg,"[18, 35]",452187,Una razón brillante,fr,Le Brio,"Neïla Salah es una joven del extrarradio parisino que sueña con ser abogada. Se ha matriculado en la facultad de Derecho más importante de París, pero el primer día de clase Neïla tiene un enfrentamiento con Pierre Mazard, un profesor conocido por ser provocativo y por hablar fuera de tono. Para redimirse, el profesor propone a Neïla ayudarla a preparar una importante prueba a nivel nacional. Aunque cínico y exigente, Pierre sería la ayuda ideal que Neïla está necesitando... Pero para ello tendrán que empezar los dos por superar una serie de prejuicios.",0.8878,/jMOcxeErJppRf6qNm0Jw5yTtr9J.jpg,2017-11-22,False,False,6.964,920
False,/1ZDG6VJFd2t92dZAScCqti0QPAg.jpg,"[10751, 10402, 10770]",114955,¡Voy a brillar!,en,Let It Shine,"Basada en la historia de Cyrano de Bergerac, un tímido joven habla a través de otro con la chica que le gusta. Ella se enamora de sus palabras, sus letras y sus canciones.",2.6382,/5BthoAVQRCVQv2cwCG8sQfvwNCF.jpg,2012-06-15,False,False,6.964,319
False,/p6LMRDs7yG2meMDW2WFwc7YKhuy.jpg,"[35, 18]",46829,El mundo según Barney,en,Barney's Version,"Basada en el best-seller homónimo del escritor canadiense Mordecai Richler. Barney Panofsky (Paul Giamatti), un viejo productor de televisión, aficionado a la bebida y fanático del hockey, lleva una vida bastante caótica. Se ha casado tres veces, tiene un padre extravagante (Dustin Hoffman) y un amigo encantador (Scott Speedman).",1.4649,/9qp7MnXKPFRlhteZ9YWvAGq11OU.jpg,2010-10-26,False,False,7.0,491
False,/dzx5vStQX4bHA1JBq8n5yLUqQx4.jpg,"[18, 10749]",37950,Siempre a mi lado,en,Charlie St. Cloud,"Charlie St. Cloud es un joven tan afectado por la muerte de su hermano menor, Sam, que acepta un trabajo como cuidador en el cementerio en el que el pequeño está enterrado. Charlie tiene un vínculo especial con su hermano, pues le puede ver, y cada noche se encuentra con él para hablar y jugar juntos. Pero sucede que un día una chica entra en la vida de Charlie, y este tendrá que elegir entre mantener una promesa que hizo a Sam o ir con la joven que ama.",2.3683,/g4TAQ4mYvObkOvX5cBAZrDT3NmJ.jpg,2010-07-30,False,False,6.964,2243
False,/n2y7T8wJVjJ8yLhQXQgNCpsC3ga.jpg,"[10751, 35, 14, 16]",811367,22 contra la Tierra,en,22 vs. Earth,"22 desafía las reglas de El Gran Origen y se niega a ir a la Tierra. Para conseguirlo recluta a una pandilla de cinco almas nuevas en su intento de rebelión. Sin embargo, los resultados de las actividades de su séquito son totalmente inesperados y paradójicamente, la trama subversiva de 22 acabará en una revelación sorprendente sobre el significado de la vida.",1.7646,/2ytgYjDokdpkdRhbgdCVeWC7vJj.jpg,2021-04-30,False,False,6.963,488
False,/sQSKR3iDCtayRTN2Nr9LiRYy6TT.jpg,[18],11703,El beso de la mujer araña,en,Kiss of the Spider Woman,"En una prisión sudamericana, Molina (William Hurt) y Valentín (Raúl Julia), dos compañeros de celda, se cuentan sus respectivas historias. Molina es un homosexual encarcelado por seducir a un menor. Valentín es un revolucionario que no ha olvidado las torturas a las que ha sido sometido durante los interrogatorios.",1.785,/rHFlpEb1XxCsz5kHE59q8UAdknv.jpg,1985-07-26,False,False,7.0,341
False,/vTsEz34qxqBDOxVNdqC1bXNlL3X.jpg,"[53, 9648, 27]",11033,Vestida para matar,en,Dressed to Kill,"Kate Miller es una atractiva mujer, insatisfecha sexualmente, a quien asesinan en un ascensor tras salir de su primera sesión con el psiquiatra Robert Elliott. Liz Blake, una joven prostituta, es testigo del crimen y decide intentar detener al culpable con la ayuda de Peter, el hijo de la víctima.",3.49,/sQG4e8r3QeBH02qDoEotL5F6dCL.jpg,1980-07-25,False,False,6.963,1119
False,/7NzsBCM8cj53yLEPWYhN0YfGZG.jpg,[18],1630,El escándalo de Larry Flynt,en,The People vs. Larry Flynt,"En Estados Unidos, a principios de los años setenta, en plena revolución sexual, un empresario llamado Larry Flynt crea una cadena de establecimientos de strip-tease, que será la base de su gran imperio de revistas: Hustler fue, para muchos, una revista vulgar, sensacionalista y provocadora, pero convirtió a Flynt en el adalid de la primera enmienda de la Constitución americana.",3.1022,/3sNk94kGS5EdP49TowkT9dlkLzR.jpg,1996-12-25,False,False,6.964,1265
False,/jHjOY9vgE7maH2HRk2fd9lOPg8.jpg,"[18, 14]",1024,Criaturas celestiales,en,Heavenly Creatures,"Nueva Zelanda, mediados del siglo XX. La amistad entre dos compañeras de colegio adolescentes es tan intensa y estrecha que despierta el recelo de los padres de una de ellas. Las chicas crean un mundo imaginario y lleno de fantasía en el que se refugian para vivir de espaldas al resto del mundo. Basada en hechos reales.",2.5633,/sKuTsGjvagZdZATIu4tPkozKkN8.jpg,1994-09-12,False,False,6.964,1039
False,/6SLyu9ygASsrOqkCpjAwtyG9PWW.jpg,"[10751, 878, 28, 35]",1094556,El retorno de los Thunderman,en,The Thundermans Return,"Cuando comienzan una nueva era de lucha contra el crimen pero un salvamento sale mal, los Thundermans son enviados de vuelta a Hiddenville.",3.0019,/u9F0QlZwwecGE9eHaaGKzx3pSS0.jpg,2024-03-07,False,False,6.956,304
False,/abXyMAzeL3aBoAuVcqIChuwq3DR.jpg,"[28, 12, 16, 27]",31967,Dante's Inferno: La película,en,Dante's Inferno: An Animated Epic,"¡Limbo, lujuria, gula, codicia, ira, herejía, violencia, estafa y traición! Éstos son los nueve circuitos del infierno que Dante Alighieri lanzó a la fama en su obra maestra El Infierno, la primera parte de La Divina Comedia. ""Dante´s Inferno"" te llevará a un viaje angustioso por el infierno, en el que Dante se enfrentará a las Fuerzas del Mal, matando a demonios y monstruos de una imaginación extraordinaria para salvar a su amada Beatrice de las garras de Lucifer, el amo del infierno. Basada en el videojuego del mismo nombre.",1.7689,/2edroO8zkbOeou1ZHsLZek3I5gY.jpg,2010-02-09,False,False,6.962,572
False,/7nxNnR9yftqVUoFvBdfr2akgu2A.jpg,"[27, 9648, 80]",16938,Navidades negras,en,Black Christmas,"Durante el descanso de Navidad, las chicas de una fraternidad se preparan para retornar con sus familias, pero antes deciden hacer una fiesta. Durante la misma, las jóvenes reciben llamadas extrañas de un acosador, quien hace sonidos escalofriantes y se oyen diferentes voces, así como frases obcenas. Posteriormente, una de las chicas desaparece.",1.9517,/ym0QcbrKNujzDyAU1IHGYUdRWub.jpg,1974-10-11,False,False,6.962,949
False,/8esvgUVVX4GGXLGuGvKDYFNqVdt.jpg,"[10751, 878, 12]",10122,El vuelo del navegante,en,Flight of the Navigator,"En 1978, una oscura noche, el pequeño David, un niño de 12 años que juega cerca de su casa buscando a su hermano Jeff, se da un golpe y queda inconsciente. Ocho años, o apenas un instante después, David despierta, vuelve a su casa y se da cuenta de que su familia se ha mudado, y que él ha sido dado por desaparecido.. o por muerto. Más tarde David empieza a ser perseguido por la NASA, que dice que ha sido abduccido.",2.6411,/zOe7nSR4HkxCUgpDaEf439NZY2c.jpg,1986-07-30,False,False,6.963,951
False,/d44RH1S9h1iQfhwsX9IX4zxhzjQ.jpg,"[35, 10751, 10749]",9880,Princesa por sorpresa,en,The Princess Diaries,"La vida de Mia Thermopolis, una tímida adolescente que vive en San Francisco, da un vuelco cuando averigua que es la heredera del trono del diminuto principado europeo de Genovia. Su estricta y sabia abuela, la Reina Clarisse Renaldi, irrumpe entonces en su vida con la intención de prepararla para ser princesa, pero Mia no tiene la menor intención de dejar su vida para gobernar un país tan lejano. La reticente princesa se enfrenta al dilema más importante de su vida: seguir con su familia o aceptar sus responsabilidades como princesa.",9.2351,/s4DYhsEnziYlJy91bbxv1ZhTJFG.jpg,2001-08-03,False,False,6.962,5286
